Código,Tipo,Nombre comercial,Fabricante,F. de registro,Url
F0002888/2027,Abono orgánico NK líquido de origen vegetal,PRODES ORGANIC,"AGROSAFOR, S.L.",28/02/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2888
F0000417/2027,Abono orgánico NPK de origen animal y vegetal,SEIVITAL PLUS,"SOCIEDAD EUROPEA DE INTERCAMBIO DE PRODUCTOS AGRICOLAS, S.A.",12/12/2006,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2890
F0000418/2027,Abono orgánico NPK de origen animal y vegetal,ORGANITRO,"SOCIEDAD EUROPEA DE INTERCAMBIO DE PRODUCTOS AGRICOLAS, S.A.",12/12/2006,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2891
F0002893/2027,Abono órgano-mineral NK líquido,FERTILIZANTE CHAMAE,"SAIONAIMER, S.L.",08/03/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2893
F0002894/2027,Abono órgano-mineral NPK,HUMIBIO 366,"FERTINAGRO BIOTECH, S.L.",17/01/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2894
F0002895/2027,Abono órgano-mineral NPK,HUMIBIO 555,"FERTINAGRO BIOTECH, S.L.",17/01/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2895
F0000329/2027,Enmienda orgánica Compost,COMPOST DE LA PLANTA DE COMPOSTATGE DEL CENTRE DE RESIDUS MUNICIPALS DEL SEGRIÀ,CONSORCI DE RESIDUS DEL SEGRIÀ,04/09/2006,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2898
F0002899/2026,Abono órgano-mineral NK líquido,CORGAL MO ,"FITOGAL, S.L.",21/12/2016,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2899
F0002900/2026,Abono órgano-mineral NK líquido,NITROORGAN,"FITOGAL, S.L.",23/12/2016,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2900
F0002903/2026,Abono órgano-mineral NPK líquido,CORGAL PLUS,"FITOGAL, S.L.",21/12/2016,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2903
F0002904/2026,Enmienda orgánica húmica,FEMABÓN,"INDUSTRIAS FERTILIZANTES ORGÁNICAS, S.A.",15/12/2016,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2904
F0002905/2026,Abono órgano-mineral nitrogenado,FERTINUT 10-2-2,ABONOS ORGANICOS LV SOC. COOP. DE CLM,30/11/2016,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2905
F0002906/2026,Enmienda orgánica Compost vegetal,NATUR GRAIN,"C+E ANALITICA, S.L.",19/12/2016,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2906
F0002907/2026,Enmienda orgánica Compost vegetal,NATUR TERRA,"C+E ANALITICA, S.L.",19/12/2016,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2907
F0002911/2027,Enmienda orgánica húmica,BRIO PLANT GR,"INDUSTRIAS FERTILIZANTES ORGÁNICAS, S.A.",17/01/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2911
F0002912/2027,Enmienda orgánica húmica,BRIO PLANT PE,"INDUSTRIAS FERTILIZANTES ORGÁNICAS, S.A.",17/01/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2912
F0002913/2027,Enmienda orgánica húmica,FEMABON PE,"INDUSTRIAS FERTILIZANTES ORGÁNICAS, S.A.",17/01/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2913
F0002914/2027,Enmienda orgánica húmica,FEMABON GR,"INDUSTRIAS FERTILIZANTES ORGÁNICAS, S.A.",17/01/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2914
F0002915/2027,Enmienda orgánica húmica,FERTIL COMPLET GR,"INDUSTRIAS FERTILIZANTES ORGÁNICAS, S.A.",17/01/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2915
F0002916/2027,Enmienda orgánica húmica,FERTIL COMPLET PE,"INDUSTRIAS FERTILIZANTES ORGÁNICAS, S.A.",17/01/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2916
F0002917/2027,Abono órgano-mineral NK líquido con turba,V-ORGAN K,"FERTISAC, S.L.",08/03/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2917
F0002918/2026,Abono orgánico NK líquido de origen vegetal,PROTEON FULVICO,"AGROQUIMICOS AGROSAN MURCIA, S.L.",27/12/2016,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2918
F0002920/2027,Abono orgánico NK líquido de origen vegetal,DIFERGAN ,"AGROTECNICA MURCIANA, S.L.",02/02/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2920
F0002922/2027,Abono órgano-mineral Pk líquido,ULTRAGREEN,"EXPLOTACIONES MUNDO ECOLÓGICO, S.L.",16/01/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2922
F0002923/2027,Abono órgano-mineral Pk líquido,ULTRACTIVE,"EXPLOTACIONES MUNDO ECOLÓGICO, S.L.",16/01/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2923
F0002925/2027,Enmienda orgánica Compost,GIPUZKOAKO KONPOSTA,"GHK, S.A.U.",20/02/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2925
F0002926/2026,Enmienda orgánica húmica,FERTIL COMPLET,"INDUSTRIAS FERTILIZANTES ORGÁNICAS, S.A.",15/12/2016,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2926
F0002927/2026,Enmienda orgánica húmica,BRIO PLANT,"INDUSTRIAS FERTILIZANTES ORGÁNICAS, S.A.",20/12/2016,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2927
F0002928/2027,Abono orgánico NPK de origen animal y vegetal,FERT-IB,"TECNOLOGIA INDUSTRIAL DEL RECICLAJE IB, S.L.U.",22/02/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2928
F0002934/2026,Abono orgánico NK líquido de origen vegetal,PLANTAVERDE 40,"MANCHAVERDE, S.L.",07/12/2016,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2934
F0002935/2027,Enmienda orgánica Compost,COMPOST FERTIPOAL,"FERTIPOAL, S.L.",10/03/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2935
F0002936/2027,Abono orgánico nitrogenado de origen vegetal,FRUTEL . LA N 8,"BC FERTILIS, S.L.",06/04/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2936
F0002942/2027,Abono órgano-mineral nitrogenado líquido,NEOCALCIO,"AGRIBECO, S.L.",10/03/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2942
F0002943/2027,Enmienda orgánica Compost,ALBACOMPOST,"ALBAIDA RESIDUOS, S.L.",04/04/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2943
F0002949/2027,Abono orgánico NK líquido de origen vegetal,EVOMAX-FERTILIZANTE,"ORGÁNICOS SANGONERA, S.L.",08/02/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2949
F0000416/2027,Abono orgánico NK líquido de origen vegetal,H2 HULMAX,"AGRO ORGANICOS DEL MEDITERRANEO, S.L.",13/07/2007,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2954
F0000656/2029,Abono órgano-mineral NPK líquido,G-20 GERMINATOR,"AGRO ORGANICOS DEL MEDITERRANEO, S.L.",03/09/2007,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2956
F0000420/2027,Abono orgánico NPK de origen animal y vegetal,VIGORHUMUS H00,"BURES PROFESIONAL, S.A.",26/01/2007,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2959
F0002963/2027,Enmienda orgánica Vermicompost,MYCOLIFE,"KOPPERT ESPAÑA, S.L.",04/05/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2963
F0002964/2027,Enmienda orgánica Vermicompost,PROSATUS-C,"KOPPERT ESPAÑA, S.L.",04/05/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2964
F0002967/2027,Enmienda orgánica húmica,AGROTHAME ORGANITE HÚMICO GREEN,"AGROAMB PRODALT, S.L.",10/03/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2967
F0002968/2027,Enmienda orgánica húmica,AGROTHAME ORGANITE HUMICO HUMEC,"AGROAMB PRODALT, S.L.",10/03/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2968
F0002969/2027,Enmienda orgánica húmica,AGROTHAME ORGANITE HUMICO HUMIC,"AGROAMB PRODALT, S.L.",10/03/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2969
F0002970/2027,Abono orgánico NK líquido de origen vegetal,ECAMED FERT K,"ECOLOGIA AGRICOLA DEL MEDITERRANEO, S.L.",06/04/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2970
F0002971/2027,Enmienda orgánica húmica,NEMASER GR,"MAPRYSER, S.L.",04/04/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2971
F0002974/2027,Abono orgánico NK líquido de origen vegetal,NATURSAN BS-40,"FERTILIZANTES AGRICOLAS DEL SUR, S.L.U.",20/02/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2974
F0002976/2027,Abono órgano-mineral NPK líquido,SOLORGANIC NPK I,"SOMOZAS VALORIZACION DE LODOS-BIOGAS, S.L.",06/07/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2976
F0002983/2027,Enmienda orgánica Vermicompost,LOMBRIALCA,COMUNIDAD DE BIENES FERNANDO ORTEGA Y DOS MAS,10/03/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2983
F0002987/2027,Abono orgánico NK líquido de origen vegetal,TECNORGAN,"MIRADOR DE VILLASUFRE, S.L.",04/04/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2987
F0002988/2027,Abono orgánico NK líquido de origen vegetal,TECNORGAN COMPLEX,"MIRADOR DE VILLASUFRE, S.L.",09/05/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2988
F0002989/2027,Enmienda orgánica Turba herbácea,TURBA PLANT,"INDUSTRIAS FERTILIZANTES ORGÁNICAS, S.A.",22/02/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2989
F0002990/2027,Abono orgánico NK líquido de origen vegetal,NUTRIORGANIC,"NUTRIFER ECOL, S.L.",22/02/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2990
F0002994/2027,Abono orgánico NPK de origen animal y vegetal,VIGORHUMUS H90 PELLET,"BURES PROFESIONAL, S.A.",22/03/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2994
F0002995/2027,Abono orgánico NPK de origen animal y vegetal,FORTON PELLET,"ABOTRANS, S.A.",04/04/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2995
F0002996/2027,Abono orgánico NPK de origen animal y vegetal,FORTON POLVO,"ABOTRANS, S.A.",31/05/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2996
F0002997/2027,Enmienda orgánica húmica,VIGORHUMUS POLVO,"BURES PROFESIONAL, S.A.",22/03/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2997
F0002999/2027,Abono órgano-mineral NPK con lignito o leonardita,LABIN 5-10-5,"PRODUCTOS AGRICOLAS MACASA, S.L.",08/03/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2999
F0003002/2027,Abono orgánico NK líquido de origen vegetal,FERTIMAT,"FERTIX NUTRICION VEGETAL, S.L.",10/03/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3002
F0003003/2027,Abono orgánico NK líquido de origen vegetal,+KAÑA,"FRABELSE, S.L.U.",10/03/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3003
F0003005/2027,Abono orgánico NK líquido de origen vegetal,FULVITOP 45-35,"IBERMEM BIOTECH, S.A.",09/05/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3005
F0003006/2027,Abono órgano-mineral NPK,GESMIN05,"GESTIÓN MARACANÁ GALICIA, S.L. (GESMAGA, S.L.)",31/05/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3006
F0003007/2027,Abono órgano-mineral NPK,GESMIN04,"GESTIÓN MARACANÁ GALICIA, S.L. (GESMAGA, S.L.)",31/05/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3007
F0003008/2027,Abono orgánico NK líquido de origen vegetal,SOLK ACTIV,"AGROSAFOR, S.L.",10/07/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3008
F0003009/2027,Enmienda orgánica Compost,COMPOSTEN PLUS,"TRATAMIENTOS ECOLÓGICOS DEL NOROESTE, S.L.",30/06/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3009
F0003012/2027,Abono orgánico NK líquido de origen vegetal,HEFE CREAM,"ESTABLECIMIENTOS HEFE, S.L.",28/07/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3012
F0003013/2027,Enmienda orgánica Compost,MANTILLO BIOT,"BURES PROFESIONAL, S.A.",04/04/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3013
F0003015/2027,Abono orgánico NPK de origen animal y vegetal,MATERIA ORGANICA BASE,"BURES PROFESIONAL, S.A.",04/04/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3015
F0003017/2027,Enmienda orgánica Compost,SELVAFER,CONSELL COMARCAL SELVA,25/07/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3017
F0003021/2027,Abono orgánico NPK de origen animal y vegetal,BIORCAMP POLVO,"ABOTRANS, S.A.",04/04/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3021
F0003022/2027,Abono orgánico NPK de origen animal y vegetal,BIORCAMP PELLET,"ABOTRANS, S.A.",04/04/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3022
F0003023/2027,Enmienda orgánica húmica,ENMIENDA ORGANICA HUMICA SACh,SERVICIOS AMBIENTALES LAS CHOZAS,10/10/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3023
F0003025/2027,Enmienda orgánica húmica,BIOFERT-IB (p),"TECNOLOGIA INDUSTRIAL DEL RECICLAJE IB, S.L.U.",06/04/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3025
F0003028/2027,Abono orgánico nitrogenado de origen vegetal,BIOFENCE FL (componente sólido),"MIP SYSTEM AGRO, S.L.",04/05/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3028
F0003032/2027,Abono orgánico NK líquido de origen vegetal,HORTALAN ORGANIC MAX,"HORTALAN MED, S.L",04/04/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3032
F0000432/2027,Enmienda orgánica Compost,MULTIORGAN PELETIZADO,"HAIFA IBERIA, S.L.",16/01/2007,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3036
F0003037/2027,Enmienda orgánica Compost,COMPOST ECOCELTA,"ECOCELTA GALICIA,S.L.",06/04/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3037
F0003038/2027,Abono orgánico NK líquido de origen vegetal,VEGETAL PLUS,DECONENVES S.L,21/06/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3038
F0003044/2027,Abono órgano-mineral NPK,OSCAMIX,OSCAFOS S.C.,06/07/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3044
F0003045/2027,Abono órgano-mineral NPK,OSCANIT,OSCAFOS S.C.,06/07/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3045
F0003046/2027,Abono órgano-mineral NPK,OSCAGE,OSCAFOS S.C.,06/07/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3046
F0003047/2027,Abono órgano-mineral NPK,OSCAFRU,OSCAFOS S.C.,06/07/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3047
F0003052/2027,Abono órgano-mineral NK líquido,"Masterliq Organic NK 20-2,3","GIFADI FERTILIZANTES, S.A.",22/03/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3052
F0003053/2027,Abono órgano-mineral NPK líquido,MASTERLIQ ORGANIC 12-4-6,"GIFADI FERTILIZANTES, S.A.",07/07/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3053
F0003054/2027,Enmienda orgánica Compost,COMPOST URBANO,"ECOCELTA GALICIA,S.L.",06/04/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3054
F0003057/2027,Abono órgano-mineral NK líquido,LOMBRICO VEGETAL 24,"ALFREDO IÑESTA, S.L.",11/04/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3057
F0003060/2027,Enmienda orgánica húmica,VIGORHUMUS PELLET NF,"BURES PROFESIONAL, S.A.",06/04/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3060
F0003061/2027,Abono órgano-mineral NPK,VIGORHUMUS H40 PELLET NF,"BURES PROFESIONAL, S.A.",22/03/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3061
F0003062/2027,Abono órgano-mineral NPK,VIGORHUMUS H50 NF,"BURES PROFESIONAL, S.A.",11/04/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3062
F0003063/2027,Abono órgano-mineral NPK,VIGORHUMUS COMPLEX NF,"BURES PROFESIONAL, S.A.",22/03/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3063
F0003064/2027,Abono órgano-mineral NPK,VIGORHUMUS H60 PELLET NF,"BURES PROFESIONAL, S.A.",11/04/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3064
F0003070/2027,Abono órgano-mineral NPK líquido,MASTERLIQ ORGANIC 10-3-5,"GIFADI FERTILIZANTES, S.A.",11/04/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3070
F0003071/2027,Abono orgánico NK líquido de origen vegetal,AGRIFUL EXTRA,"AGRITECNO FERTILIZANTES, S.L.",06/07/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3071
F0003072/2027,Abono órgano-mineral NPK con lignito o leonardita,LABIN 4-6-12,"PRODUCTOS AGRICOLAS MACASA, S.L.",10/07/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3072
F0003079/2027,Enmienda orgánica Compost,BICOMPO 17 ,"GESTCOMPOST, S.L.",11/08/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3079
F0003081/2027,Abono orgánico NPK de origen animal y vegetal,FERT-IB (P),"TECNOLOGIA INDUSTRIAL DEL RECICLAJE IB, S.L.U.",09/05/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3081
F0003083/2027,Abono órgano-mineral NPK con lignito o leonardita,LABIN 12-6-4,"PRODUCTOS AGRICOLAS MACASA, S.L.",09/05/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3083
F0003084/2027,Abono órgano-mineral NPK con lignito o leonardita,LABIN 8-8-8,"PRODUCTOS AGRICOLAS MACASA, S.L.",09/05/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3084
F0003085/2027,Abono órgano-mineral NPK con lignito o leonardita,LABIN 6-8-14,"PRODUCTOS AGRICOLAS MACASA, S.L.",09/05/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3085
F0003086/2027,Abono órgano-mineral NK líquido con turba,LIQOFERT K,"LIQOFERT SPECIALITY, S.L.",04/05/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3086
F0000508/2027,Enmienda orgánica húmica,NATURGAN HUMINAT,LABORATORIOS ECONATUR S.L.,22/02/2007,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3088
F0003089/2027,Enmienda orgánica Compost,EDAFORTE VS,"EDAFO G.M.,S.A.",10/10/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3089
F0003098/2027,Enmienda orgánica Vermicompost,HUMUSINA,"COMPORENSE, S.L.",04/05/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3098
F0003101/2027,Enmienda orgánica Compost,ORGANIC LASO ELITE PELLET,"BIOCOMPOSTAJES LASO, S.L.",10/08/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3101
F0003102/2027,Enmienda orgánica Compost,ORGANIC LASO ELITE,"BIOCOMPOSTAJES LASO, S.L.",10/08/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3102
F0003103/2027,Enmienda orgánica húmica,ORGANIC LASO PELLET,"BIOCOMPOSTAJES LASO, S.L.",11/08/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3103
F0002820/2026,Enmienda orgánica húmica,ORGANIC LASO,"BIOCOMPOSTAJES LASO, S.L.",26/07/2016,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3104
F0002138/2024,Abono orgánico NPK de origen animal y vegetal,NUTRAK-E 6,"VESTIBULUM, S.L.",03/04/2014,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3117
F0003121/2027,Abono orgánico NK líquido de origen vegetal,RHIZORG,"TIMAC AGRO ESPAÑA, S.A.",04/05/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3121
