Código,Tipo,Nombre comercial,Fabricante,F. de registro,Url,Composition
F0002620/2026,Abono órgano-mineral NPK líquido,INYECT - POWER TOTAL,"NUTRIENTES FOLIARES, S.A.",25/04/2016,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2620,"15,1% Nitrógeno (N)"
F0002621/2026,Abono orgánico NK líquido de origen vegetal,INYECT - POWER ECO,"NUTRIENTES FOLIARES, S.A.",02/06/2016,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2621,"2,0% Nitrógeno (N); 4,5% Potasio (K)"
F0002622/2026,Enmienda orgánica Vermicompost,SUELO FERTIL,"SUELO VIVO, S.L.",21/04/2016,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2622,"0,9-3,0% Nitrógeno (N); 0,8-2,0% Fósforo (P); 0,1-2,0% Potasio (K)"
F0002623/2026,Enmienda orgánica húmica,AGRIMARTIN   FE  BIOLOGICO POLVO,"FERTINAGRO BIOTECH, S.L.",14/04/2016,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2623,"1,5% Fósforo (P); 1,1% Potasio (K); 1,0% Hierro (Fe)"
F0002624/2026,Enmienda orgánica húmica,AGRIORGAN POLVO,"FERTIUM MAXIMA, S.L.",14/04/2016,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2624,"1,5% Fósforo (P); 1,1% Potasio (K); 1,0% Hierro (Fe)"
F0002625/2026,Enmienda orgánica húmica,AGRIORGAN PELLET,"FERTIUM MAXIMA, S.L.",26/04/2016,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2625,"2,0% Nitrógeno (N); 2,5% Fósforo (P); 2,0% Potasio (K); 1,5% Hierro (Fe)"
F0002627/2026,Enmienda orgánica húmica,FEM DE SAC POLVO,"FERTINAGRO BIOTECH, S.L.",14/04/2016,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2627,"1,5% Fósforo (P); 1,1% Potasio (K); 1,0% Hierro (Fe)"
F0002628/2026,Enmienda orgánica húmica,AGRIMARTIN FE BIOLOGICO PELLET,"FERTINAGRO BIOTECH, S.L.",14/04/2016,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2628,"2,5% Fósforo (P); 2,0% Potasio (K); 1,5% Hierro (Fe)"
F0002635/2026,Enmienda orgánica Vermicompost,HUMUS DE LOMBRIZ LOMBRINOJOS,ESTHER MARIA DOMINGUEZ CALVENTE,20/05/2016,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2635,"1,4-1,8% Nitrógeno (N); 1,3-1,7% Fósforo (P); 2,7-3,5% Potasio (K)"
F0002638/2026,Abono orgánico nitrogenado de origen animal,DIX ,"AGROTECNOLOGÍAS NATURALES, S.L.U. (ATENS, S.L.)",02/06/2016,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2638,"9,0% Nitrógeno (N); 2,0% Fósforo (P); 2,0% Potasio (K)"
F0002639/2026,Abono órgano-mineral Pk líquido,AUXICE MAX,"CAM-FERTI, S.L.",20/06/2016,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2639,"1,5% Nitrógeno (N); 0,7% Boro (B)"
F0002640/2026,Abono órgano-mineral NPK con lignito o leonardita,LABINOR 4-6-12,"PRODUCTOS AGRICOLAS MACASA, S.L.",23/09/2016,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2640,"4,0% Nitrógeno (N)"
F0002647/2026,Enmienda orgánica Compost de estiércol,NATURGAN 545,LABORATORIOS ECONATUR S.L.,19/07/2016,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2647,"3,0% Nitrógeno (N); 2,5% Fósforo (P); 3,0% Potasio (K)"
F0002656/2026,Abono orgánico NK líquido de origen vegetal,ENOUGH GREEN,INGENIERIA GESAGRO HIDRO SL,26/04/2016,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2656,"2,0-4,0% Nitrógeno (N); 3,0-9,0% Potasio (K)"
F0002657/2026,Abono órgano-mineral NK con lignito o leonardita,GROWEL ,"COMERCIAL QUÍMICA MASSÓ, S.A.",17/06/2016,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2657,"3,0% Nitrógeno (N)"
F0002658/2026,Abono orgánico NPK de origen animal y vegetal,NATURGAN ACTIVA,LABORATORIOS ECONATUR S.L.,24/08/2016,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2658,"3,0% Nitrógeno (N); 3,0% Fósforo (P); 3,0% Potasio (K)"
F0002659/2026,Abono órgano-mineral nitrogenado líquido,NITROPLUS-35,"CODISA DICAHER, S.L.",13/06/2016,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2659,"18,0% Nitrógeno (N); 2,0% Potasio (K)"
F0002660/2026,Abono órgano-mineral nitrogenado líquido,ORGAFER-N,"AGROQUIMICOS MELIANA, S.L.",31/05/2016,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2660,"18,0% Nitrógeno (N); 2,0% Potasio (K)"
F0002661/2026,Abono orgánico NK líquido de origen vegetal,MOLE-NK,"HORTICALIA PARTNERS, S.L.",31/05/2016,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2661,"2,0-4,0% Nitrógeno (N); 3,0-9,0% Potasio (K)"
F0002662/2026,Abono orgánico NK líquido de origen vegetal,GREENORGANIC,"EXPLOTACIONES MUNDO ECOLÓGICO, S.L.",24/05/2016,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2662,"2,0-4,0% Nitrógeno (N); 3,0-9,0% Potasio (K)"
F0002663/2026,Abono orgánico NK líquido de origen vegetal,TERRAORGANIC,"EXPLOTACIONES MUNDO ECOLÓGICO, S.L.",24/05/2016,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2663,"2,0-4,0% Nitrógeno (N); 3,0-9,0% Potasio (K)"
F0002673/2026,Abono órgano-mineral NPK,ORGANIA REVITASOIL 38,"FERTINAGRO BIOTECH, S.L.",02/06/2016,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2673,"6,0% Nitrógeno (N)"
F0002674/2026,Abono órgano-mineral NPK,ORGANIA REVITASOIL 54,"FERTINAGRO BIOTECH, S.L.",02/06/2016,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2674,"5,0% Nitrógeno (N)"
F0002675/2026,Abono órgano-mineral NPK,ORGANIA REVITASOIL 30 cs,"FERTINAGRO BIOTECH, S.L.",02/06/2016,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2675,"4,0% Nitrógeno (N)"
F0002676/2026,Abono órgano-mineral NPK,ORGANIA REVITASOIL 30 cs FRUITS,"FERTINAGRO BIOTECH, S.L.",02/06/2016,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2676,"6,0% Nitrógeno (N)"
F0002677/2026,Abono orgánico NK líquido de origen vegetal,GLYBET,"JILOCA INDUSTRIAL, S.A.",31/05/2016,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2677,"4,0% Nitrógeno (N); 3,0% Potasio (K)"
F0002678/2026,Enmienda orgánica húmica,HUMIVITA PLUS GR,"JILOCA INDUSTRIAL, S.A.",24/05/2016,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2678,
F0002679/2026,Enmienda orgánica húmica,HUMIVITA PLUS,"JILOCA INDUSTRIAL, S.A.",24/05/2016,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2679,
F0002680/2026,Abono órgano-mineral NK líquido,ORGANIHUM ANTISALINO,LABORATORIOS ECONATUR S.L.,26/09/2016,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2680,"3,0% Nitrógeno (N)"
F0002681/2026,Abono órgano-mineral NK líquido,HEFE PLUS,"ESTABLECIMIENTOS HEFE, S.L.",14/10/2016,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2681,"4,1% Nitrógeno (N)"
F0002687/2026,Abono órgano-mineral NK líquido,LOMBRICO MOL-75,"ALFREDO IÑESTA, S.L.",13/06/2016,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2687,"3,5-4,5% Nitrógeno (N)"
F0002688/2026,Abono orgánico NK líquido de origen vegetal,IDAI LIQUIORGAN,"IDAI NATURE, S.L.",13/06/2016,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2688,"2,0% Nitrógeno (N); 4,0% Potasio (K)"
F0002689/2026,Enmienda orgánica Compost,COMPOST DE ALGAS,"ECOCELTA GALICIA,S.L.",19/09/2016,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2689,"1,1-2,5% Nitrógeno (N); 1,0-2,5% Fósforo (P); 1,1-2,5% Potasio (K)"
F0002691/2026,Enmienda orgánica Compost de estiércol,NATURGAN MICROACTIV,LABORATORIOS ECONATUR S.L.,20/09/2016,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2691,"3,0% Nitrógeno (N); 2,5% Fósforo (P); 3,0% Potasio (K)"
F0002692/2026,Enmienda orgánica Compost,EQUIVIDA,"REDONDO IZAL, S.L.",29/06/2016,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2692,"2,7% Nitrógeno (N); 1,6% Fósforo (P); 2,8% Potasio (K); 0,01% Boro (B)"
F0002693/2026,Enmienda orgánica Compost,REGENERA,"REDONDO IZAL, S.L.",29/06/2016,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2693,"2,7% Nitrógeno (N); 1,6% Fósforo (P); 2,8% Potasio (K); 0,01% Boro (B)"
F0002695/2026,Abono órgano-mineral Pk líquido,VIVEMA,"GREEN HAS IBERIA, S.L.",25/11/2016,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2695,"4,0% Nitrógeno (N); 0,025% Boro (B); 0,025% Manganeso (Mn); 0,003% Molibdeno (Mb); 0,084% Cinc (Zn)"
F0002696/2026,Enmienda orgánica húmica,GESEM02,"GESTIÓN MARACANÁ GALICIA, S.L. (GESMAGA, S.L.)",08/07/2016,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2696,"0,2-2,0% Fósforo (P); 0,4-3,0% Potasio (K)"
F0002698/2026,Abono orgánico NK líquido de origen vegetal,LOMBRICO 24 AH,"ALFREDO IÑESTA, S.L.",14/06/2016,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2698,"2,0-2,5% Nitrógeno (N); 4,5-5,8% Potasio (K)"
F0002699/2026,Abono órgano-mineral nitrogenado líquido,ORGANIHUM ANTISALINO 120,LABORATORIOS ECONATUR S.L.,26/09/2016,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2699,"8,0% Nitrógeno (N)"
F0002474/2025,Abono orgánico NK líquido de origen vegetal,ORGAN-L,"CAM-FERTI, S.L.",06/10/2015,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2700,"3,2% Nitrógeno (N); 3,1% Potasio (K)"
F0002545/2025,Abono orgánico NK líquido de origen vegetal,ORGANFER,"CAM-FERTI, S.L.",18/12/2015,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2701,"3,2% Nitrógeno (N); 3,1% Potasio (K)"
F0002546/2026,Abono orgánico NK líquido de origen vegetal,VERDIFER ECO-50,"CAM-FERTI, S.L.",14/01/2016,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2702,"3,2% Nitrógeno (N); 3,1% Potasio (K)"
F0002704/2026,Abono orgánico NK líquido de origen vegetal,BACHUMUS ECO,"TRATAMIENTOS BIOECOLOGICOS, S.A.",22/06/2016,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2704,"2,2% Nitrógeno (N); 4,0% Potasio (K)"
F0002705/2026,Enmienda orgánica Compost,FERTICOMPO STAR,"NAT COMPO, S.L.",22/09/2016,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2705,"2,0-4,0% Nitrógeno (N); 1,5-4,0% Fósforo (P); 1,0-3,0% Potasio (K)"
F0002263/2024,Abono orgánico NK líquido de origen vegetal,NEVAGREN,NEVIAN FERTILIZANTES S.L.,24/09/2014,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2706,"2,0-4,0% Nitrógeno (N); 3,0-9,0% Potasio (K)"
F0002712/2026,Abono orgánico NK líquido de origen vegetal,FULVIC NATURE,ADLER AGRO S.L.U.,08/07/2016,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2712,"2,0-4,0% Nitrógeno (N); 3,0-9,0% Potasio (K)"
F0000271/2026,Enmienda orgánica húmica,FEMABON SUPER CHERRY PE,"INDUSTRIAS FERTILIZANTES ORGÁNICAS, S.A.",05/05/2006,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2716,"0,0% Potasio (K)"
F0002731/2026,Enmienda orgánica húmica,LA GALOCHA X ECO,"TRANSPORTES TORNÉ, S.L.",26/07/2016,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2731,"2,1% Fósforo (P); 3,6% Potasio (K); 0,02% Boro (B)"
F0002735/2026,Abono orgánico NK líquido de origen vegetal,ORGANCAB - K,"BIOCONSULTNG AND AGRICULTURE BUSINESS, S.L.",17/06/2016,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2735,"2,0-4,0% Nitrógeno (N); 3,0-9,0% Potasio (K)"
F0002738/2026,Enmienda orgánica húmica,FERDISAN,"RECICLAJES DIAZ SÁNCHEZ, S.L.",23/11/2016,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2738,
F0002741/2026,Abono órgano-mineral NK líquido,MARIA GREEN HUANO,"TECNICAS EUROPEAS EN CULTIVOS AGRICOLAS, S.L.",14/06/2016,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2741,"2,0-3,5% Nitrógeno (N)"
F0002746/2026,Enmienda orgánica húmica,GEPAVIT FEM BIOLOGICO POLVO,"FERTINAGRO BIOTECH, S.L.",20/07/2016,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2746,"1,5% Fósforo (P); 1,0% Potasio (K)"
F0002747/2026,Enmienda orgánica húmica,GEPAVIT FEM BIOLOGICO PELLET,"FERTINAGRO BIOTECH, S.L.",20/07/2016,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2747,"2,5% Fósforo (P); 2,0% Potasio (K)"
F0002750/2026,Enmienda orgánica húmica,GALLINAZA AGRIMARTIN POLVO,"FERTINAGRO BIOTECH, S.L.",27/06/2016,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2750,"1,5% Fósforo (P); 1,1% Potasio (K)"
F0002751/2026,Enmienda orgánica húmica,GALLINAZA AGRIMARTIN PELLET,"FERTINAGRO BIOTECH, S.L.",27/06/2016,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2751,"2,5% Fósforo (P); 2,0% Potasio (K)"
F0002756/2026,Abono orgánico NK líquido de origen vegetal,FERTICOL ORGANIC,"AGROSAFOR, S.L.",08/07/2016,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2756,"2,0-4,0% Nitrógeno (N); 3,0-9,0% Potasio (K)"
F0002762/2026,Enmienda orgánica Turba herbácea,TURBA PLANT GR,"INDUSTRIAS FERTILIZANTES ORGÁNICAS, S.A.",14/10/2016,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2762,
F0002763/2026,Enmienda orgánica Turba herbácea,TURBA PLANT PE,"INDUSTRIAS FERTILIZANTES ORGÁNICAS, S.A.",14/10/2016,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2763,
F0002768/2026,Enmienda orgánica húmica,FEMABON SUPER CHERRY GR,"INDUSTRIAS FERTILIZANTES ORGÁNICAS, S.A.",14/10/2016,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2768,
F0002769/2026,Enmienda orgánica húmica,FEMABON SUPER CHERRY PE,"INDUSTRIAS FERTILIZANTES ORGÁNICAS, S.A.",14/10/2016,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2769,
F0002770/2026,Enmienda orgánica húmica,FEMABON SUPER CHERRY,"INDUSTRIAS FERTILIZANTES ORGÁNICAS, S.A.",05/10/2016,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2770,
F0002783/2026,Enmienda orgánica Compost de estiércol,ECOFEM SUPER,"TIMAC AGRO ESPAÑA, S.A.",19/07/2016,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2783,"2,0-4,0% Nitrógeno (N); 5,0-7,0% Fósforo (P); 4,0-6,0% Potasio (K)"
F0002785/2026,Abono orgánico NPK de origen animal,ABONLIR K,"SLIR, S.L.",15/11/2016,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2785,"2,0% Nitrógeno (N); 2,0% Fósforo (P); 4,0% Potasio (K); 0,01% Boro (B)"
F0002786/2026,Abono orgánico NPK de origen animal y vegetal,NITRO-ORGAN ,"SLIR, S.L.",15/11/2016,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2786,"6,0% Nitrógeno (N); 3,0% Fósforo (P); 2,0% Potasio (K)"
F0002787/2026,Abono orgánico NPK de origen animal y vegetal,AVIMANURE,"SLIR, S.L.",15/11/2016,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2787,"2,0% Nitrógeno (N); 2,0% Fósforo (P); 3,0% Potasio (K)"
F0002473/2025,Abono orgánico NK líquido de origen vegetal,AZAFOL ORGANIC PLUS,"CAM-FERTI, S.L.",06/10/2015,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2791,"3,2% Nitrógeno (N); 3,1% Potasio (K)"
F0002448/2025,Abono orgánico NK líquido de origen vegetal,FLUIDOGAMA,"SLIR, S.L.",30/06/2015,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2792,"3,2% Nitrógeno (N); 3,1% Potasio (K)"
F0000303/2026,Abono órgano-mineral NPK con lignito o leonardita,AZELAI 10-5-7s,"QUIMICAS MERISTEM,S.L.",23/06/2006,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2796,"10,0% Nitrógeno (N); 0,5% Hierro (Fe)"
F0000157/2026,Abono orgánico nitrogenado de origen vegetal,GREENSTIM,"COMERCIAL QUÍMICA MASSÓ, S.A.",29/05/2006,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2801,"12,0% Nitrógeno (N)"
F0002809/2026,Abono orgánico NK líquido de origen vegetal,TERRA ACTIVA,"BH TERRA, S.L.U.",18/11/2016,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2809,"3,1% Nitrógeno (N); 6,3% Potasio (K)"
F0002812/2026,Abono orgánico NPK de origen animal y vegetal,OSCAORG,OSCAFOS S.C.,11/10/2016,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2812,"6,0% Nitrógeno (N); 4,0% Fósforo (P); 2,0% Potasio (K)"
F0002816/2026,Enmienda orgánica húmica,GESEM03,"GESTIÓN MARACANÁ GALICIA, S.L. (GESMAGA, S.L.)",04/10/2016,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2816,"0,5-3,0% Nitrógeno (N); 0,1-2,0% Fósforo (P); 0,1-3,0% Potasio (K)"
F0002817/2026,Abono orgánico NK líquido de origen vegetal,BIOPLANT,JESUS PEDRO DOMINGO MARTIN,21/11/2016,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2817,"2,6% Nitrógeno (N); 3,9% Potasio (K)"
F0002819/2026,Enmienda orgánica Compost,ABOMONTE,MONTECARRILLO S.L.,28/11/2016,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2819,"1,6% Nitrógeno (N); 2,1% Potasio (K)"
F0000319/2026,Abono órgano-mineral NK líquido,DISAFUL,"CODISA DICAHER, S.L.",25/09/2006,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2827,"2,1% Nitrógeno (N); 5,6% Potasio (K)"
F0000292/2027,Abono órgano-mineral NPK con lignito o leonardita,FERTICESPED 9-4-9,"PRODUCTOS AGRICOLAS MACASA, S.L.",29/05/2006,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2835,"9,0% Nitrógeno (N); 4,0% Fósforo (P); 9,0% Potasio (K)"
F0000309/2026,Abono orgánico NPK de origen animal y vegetal,ABONLIR,"SLIR, S.L.",17/07/2006,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2836,"2,0% Nitrógeno (N); 4,0% Fósforo (P); 4,0% Potasio (K)"
F0000311/2026,Abono orgánico NPK de origen animal y vegetal,ABONLIR PLUS,"SLIR, S.L.",18/07/2006,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2837,"3,0% Nitrógeno (N); 5,0% Fósforo (P); 2,0% Potasio (K)"
F0002838/2026,Abono orgánico NK líquido de origen vegetal,HEROFULVAT,"HEROGRA ESPECIALES, S.L.",26/09/2016,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2838,"2,0-4,0% Nitrógeno (N); 3,0-9,0% Potasio (K)"
F0002839/2026,Abono orgánico NK líquido de origen vegetal,FULVINOVA,"HEROGRA ESPECIALES, S.L.",26/09/2016,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2839,"2,0-4,0% Nitrógeno (N); 3,0-9,0% Potasio (K)"
F0002840/2026,Abono orgánico NK líquido de origen vegetal,XILAMIN PLUS,"HEROGRA ESPECIALES, S.L.",26/09/2016,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2840,"2,0-4,0% Nitrógeno (N); 3,0-9,0% Potasio (K)"
F0002841/2026,Abono orgánico NK líquido de origen vegetal,CARBTAR,"HEROGRA ESPECIALES, S.L.",26/09/2016,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2841,"2,0-4,0% Nitrógeno (N); 3,0-9,0% Potasio (K)"
F0002842/2026,Abono orgánico NK líquido de origen vegetal,FULVIC-CHEMIC,"HEROGRA ESPECIALES, S.L.",26/09/2016,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2842,"2,0-4,0% Nitrógeno (N); 3,0-9,0% Potasio (K)"
F0002843/2026,Abono órgano-mineral NPK,FERTINUT 7-5-9,ABONOS ORGANICOS LV SOC. COOP. DE CLM,14/10/2016,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2843,"7,0% Nitrógeno (N); 5,0% Fósforo (P); 0,01% Boro (B)"
F0002223/2024,Abono orgánico NK líquido de origen vegetal,ORGAN-NUT,"HEROGRA ESPECIALES, S.L.",30/07/2014,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2845,"2,0-4,0% Nitrógeno (N); 4,0-7,0% Potasio (K)"
F0002861/2026,Abono orgánico nitrogenado de origen animal y vegetal,NITROFERTI,"TECNOLOGIA INDUSTRIAL DEL RECICLAJE IB, S.L.U.",20/12/2016,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2861,"10,1-13,3% Nitrógeno (N); 0,3-1,1% Fósforo (P); 0,013% Cinc (Zn)"
F0002862/2026,Abono orgánico NK líquido de origen vegetal,NAVIA VEGETAL,"GREEN VALLEY AGRO, S.L.U.",03/11/2016,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2862,"2,0-4,0% Nitrógeno (N); 3,0-9,0% Potasio (K)"
F0002864/2026,Abono orgánico NK líquido de origen vegetal,MAJALTERRA,"GREEN VALLEY AGRO, S.L.U.",03/11/2016,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2864,"2,0-4,0% Nitrógeno (N); 3,0-9,0% Potasio (K)"
F0002866/2027,Abono orgánico NPK de origen animal y vegetal,ORGAVEG +,"NUEVAS TECNOLOGIAS AGRICOLAS, S.L.",04/04/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2866,"2,4-2,9% Nitrógeno (N); 2,2-2,9% Fósforo (P); 1,9-2,5% Potasio (K)"
F0002871/2026,Enmienda orgánica húmica,LA GALOCHA X,"TRANSPORTES TORNÉ, S.L.",28/11/2016,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2871,"2,1% Nitrógeno (N); 2,1% Fósforo (P); 3,6% Potasio (K); 0,02% Boro (B)"
F0002872/2027,Enmienda orgánica Compost de estiércol,ESTIERCOL NATURAL HORTICAMPO 15,"HORTICAMPO, S.L.",02/02/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2872,"1,6% Nitrógeno (N); 1,3% Fósforo (P); 4,0% Potasio (K)"
F0002874/2027,Enmienda orgánica Vermicompost,VERMIGADES HUMUS DE LOMBRIZ,"VERMIGADES, S.L.",09/05/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2874,"1,3% Nitrógeno (N)"
F0002879/2027,Abono orgánico NK líquido de origen vegetal,BRYO EXTRA NUTRITION,"ATTITUDE PRODUCTIONS, S.L.",22/02/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2879,"5,2% Nitrógeno (N); 3,4% Potasio (K)"
